House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season
0,0,0,0.0,1,3353.0,4221.0,0.7086092715231788,0.4421803362200713,2.4318181818181817,245.25,0.2239470380093596,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,1,90,1,2,12.0,4.0,1,0,12,1,1,0,1,13734,0.0,7,4905.0,0,1,0,0
78,58,1,0.0,0,1980.0,1980.0,0.649458784346378,0.0,1.852731591448931,150.0,0.1471309465424227,1.0,0.0,1.0,0.2,0,8.0,0,0,0,1,1,96,0,1,10.0,3.333333333333333,0,0,12,1,0,1,0,6000,0.0,0,1200.0,1,0,0,1
1,1,0,1.0,1,3128.0,4006.0,0.4907098618389709,0.4182944259171033,0.9783223374175306,233.11111111111111,0.2048628063665657,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,244,1,3,13.0,4.333333333333333,1,1,13,1,1,0,1,16784,8.0,8,5245.0,1,0,0,0
2,2,0,2.0,0,2634.0,3212.0,0.4895421141888072,0.3267382702091577,0.9590254706533776,221.0,0.1641597028783658,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,1,249,0,1,12.0,4.0,1,1,13,1,1,0,1,14144,0.0,0,4420.0,1,0,0,0
46,46,0,46.0,0,925.0,1225.0,0.0,0.3239740820734341,925.0,115.625,0.1321239822882445,1.0,0.0,1.0,0.25,0,8.0,0,0,1,0,0,0,0,0,6.0,2.0,0,0,11,1,0,1,1,4625,0.0,0,925.0,1,0,0,1
52,34,1,52.0,0,2849.0,3174.0,0.5355603448275862,0.1751077586206896,1.9,231.875,0.1947302120512282,2.0,0.0,2.0,0.4,1,9.0,0,0,1,1,1,182,0,1,9.0,3.0,0,0,10,1,0,1,1,11130,0.0,0,3710.0,1,0,0,0
0,0,0,0.0,1,2838.0,3405.0,0.9992957746478872,0.3992957746478873,1419.0,177.375,0.1754017305315204,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,140,0,3,12.0,4.0,1,1,14,1,0,1,1,11352,8.0,8,4257.0,0,1,0,0
12,11,1,11.0,0,3360.0,3988.0,0.9994051160023796,0.3735871505056514,1680.0,210.0,0.0940017905102954,2.0,0.0,2.0,0.4,1,9.0,0,0,1,1,1,152,0,1,11.0,3.6666666666666665,0,0,9,1,0,1,1,6720,0.0,0,3360.0,1,0,0,1
7,7,0,7.0,0,2281.0,2721.0,0.4954128440366973,0.2883355176933158,1.0158520475561428,254.16666666666663,0.7200188857412654,2.0,1.0,2.5,0.625,1,7.5,0,1,1,1,0,0,0,1,12.0,4.0,0,0,11,0,1,0,0,9150,6.0,0,3812.5,1,0,0,1
84,58,1,0.0,0,1668.0,1668.0,0.5214220601640839,0.0,1.0895238095238096,182.66666666666663,0.1141547755442141,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,0,1,1,136,0,1,9.0,3.0,0,0,11,1,0,1,1,6576,0.0,0,1096.0,1,0,0,0
45,33,1,45.0,0,2332.0,2860.0,0.8442687747035573,0.417391304347826,1264.0,158.0,0.0826089798052414,2.0,0.0,2.0,0.6666666666666666,1,9.0,0,1,1,1,0,0,0,1,9.0,3.0,0,0,10,1,0,1,1,6320,0.0,0,2528.0,1,0,0,1
38,38,0,38.0,0,2093.0,2429.0,0.9923882017126546,0.3196955280685062,1050.0,150.0,0.1233697567853366,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,12,1,0,1,1,5250,0.0,0,2625.0,1,0,0,1
60,15,1,14.0,0,2134.0,2570.0,0.9990636704119852,0.4082397003745318,1067.0,213.4,0.1111342568482449,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,290,0,1,11.0,3.6666666666666665,0,0,11,1,0,1,1,4268,0.0,0,2134.0,1,0,0,0
28,28,0,28.0,0,2802.0,3284.0,0.5086114101184069,0.2594187298170075,1.0350492880613362,206.33333333333331,0.1763365302440414,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,505,0,2,9.0,3.0,1,0,12,1,1,0,1,12999,0.0,0,4642.5,1,0,0,1
59,59,0,59.0,0,1728.0,2128.0,0.998843930635838,0.4624277456647399,864.0,172.8,0.0451434244213386,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,9,1,0,1,1,3456,0.0,0,864.0,1,0,0,1
0,0,0,0.0,1,3404.0,4456.0,0.9994128009395185,0.6177334116265414,1702.0,212.75,0.1940706955530216,2.0,1.0,2.5,1.25,1,9.5,0,1,1,1,1,296,1,3,15.0,5.0,1,1,14,0,0,1,1,15318,9.0,9,4255.0,0,1,0,0
6,6,0,6.0,0,2988.0,3518.0,0.9993311036789296,0.354515050167224,1494.0,213.42857142857144,0.1166822867853795,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,1,228,0,3,12.0,4.0,1,0,12,1,0,1,1,10458,0.0,0,4482.0,1,0,0,0
11,11,0,11.0,0,2408.0,2820.0,0.9991701244813278,0.341908713692946,1204.0,200.66666666666663,0.2674961119751166,3.0,0.0,3.0,1.0,1,8.0,0,0,1,1,1,247,0,2,11.0,3.6666666666666665,0,0,11,0,0,1,0,7224,0.0,0,3612.0,1,0,0,1
1,0,1,1.0,1,2704.0,3170.0,0.999260901699926,0.344419807834442,1352.0,225.33333333333331,0.3195462065705507,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,241,0,2,13.0,4.333333333333333,1,0,12,0,0,1,0,9464,7.0,7,2704.0,0,1,0,0
76,56,1,76.0,0,1890.0,2148.0,0.6259673258813414,0.2218400687876182,1.673563218390805,166.0,0.1898382617219408,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,24,0,1,10.0,3.333333333333333,0,0,8,1,0,1,0,3486,0.0,0,2324.0,0,0,1,0
81,56,1,81.0,0,1282.0,1554.0,0.9984423676012462,0.4236760124610592,641.0,128.2,0.0911676859621675,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,1,254,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,0,2564,0.0,0,641.0,1,0,0,0
46,7,1,46.0,0,1890.0,2170.0,0.4889763779527559,0.2204724409448819,0.9568567026194144,158.625,0.135562439910266,1.0,1.0,1.5,0.375,0,8.5,0,0,1,1,1,236,0,1,10.0,3.333333333333333,0,0,14,1,1,0,1,7614,0.0,0,1903.5,1,0,0,0
38,38,0,38.0,0,2102.0,2606.0,0.9990494296577946,0.4790874524714829,1051.0,150.14285714285714,0.1094677637746068,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,5255,0.0,0,2102.0,1,0,0,1
52,52,0,52.0,0,845.0,1135.0,0.0,0.342789598108747,845.0,140.83333333333334,0.0734718720111294,1.0,0.0,1.0,0.25,0,6.0,0,0,1,0,1,186,0,1,6.0,2.0,0,0,7,1,0,1,1,3380,0.0,0,845.0,1,0,0,0
4,4,0,4.0,0,1696.0,2116.0,0.9988221436984688,0.4946996466431095,848.0,212.0,0.1911632100991884,2.0,0.0,2.0,1.0,1,5.0,0,0,1,1,1,140,0,1,12.0,4.0,0,0,11,0,0,1,0,5088,0.0,0,1696.0,1,0,0,0
43,43,0,13.0,0,2000.0,2575.0,0.999000999000999,0.5744255744255744,1000.0,200.0,0.0766224810359359,2.0,0.0,2.0,1.0,1,6.0,0,1,1,1,1,386,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,5000,0.0,0,2000.0,1,0,0,0
13,12,1,13.0,0,2150.0,2570.0,0.4622705642420122,0.2855200543847722,0.8596713021491783,183.75,0.1805896805896805,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,241,0,2,10.0,3.333333333333333,0,0,11,1,1,0,1,8820,0.0,0,3675.0,1,0,0,0
2,0,1,2.0,0,2267.0,2660.0,0.5272727272727272,0.2646464646464646,1.1153846153846154,164.88888888888889,0.1449501855831217,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,72,0,2,12.0,4.0,0,0,11,1,1,0,1,8904,0.0,0,3710.0,0,1,0,1
69,59,1,44.0,0,612.0,920.0,0.0,0.5024469820554649,612.0,122.4,0.1032737090786365,1.0,0.0,1.0,0.5,0,5.0,0,0,1,0,1,25,0,1,6.0,2.0,0,0,6,1,0,1,0,1224,0.0,0,612.0,1,0,0,0
4,4,0,4.0,0,3600.0,4365.0,0.9994447529150472,0.424764019988895,1800.0,225.0,0.1255930784259001,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,348,1,4,13.0,4.333333333333333,1,1,13,1,0,1,1,14400,8.0,0,5400.0,1,0,0,1
0,0,0,0.0,1,2408.0,3074.0,0.4934903905765654,0.4128952262864228,0.9742962056303548,230.28571428571428,0.1341209751227223,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,64,1,2,12.0,4.0,1,0,12,1,1,0,1,11284,7.0,7,4030.0,0,1,0,0
5,4,1,5.0,0,2390.0,2864.0,0.4695759065765212,0.2913337430854333,0.8852838933951332,232.28571428571428,0.6639444671294406,3.0,1.0,3.5,1.1666666666666667,1,9.5,0,0,1,1,1,27,0,2,12.0,4.0,1,0,12,0,1,0,1,11382,7.0,0,5691.0,1,0,0,0
1,0,1,1.0,1,3658.0,4328.0,0.4343394747157977,0.2626421011368091,0.8182466143977192,212.5,0.1897180269325199,2.0,1.0,2.5,0.5,1,13.5,0,1,1,1,1,159,1,3,14.0,4.666666666666667,1,1,13,1,1,0,1,20400,8.0,8,6375.0,0,1,0,0
8,7,1,8.0,0,2563.0,3034.0,0.976869699306091,0.3631457208943716,1296.0,185.14285714285717,0.1890866647213306,3.0,0.0,3.0,1.0,1,9.0,0,0,1,1,1,217,0,2,13.0,4.333333333333333,1,1,13,1,0,1,1,10368,8.0,0,3888.0,1,0,0,1
38,38,0,38.0,0,1638.0,1924.0,0.4995425434583714,0.2616651418115279,0.9981718464351006,182.0,0.5774722369116869,1.0,1.0,1.5,0.375,0,6.5,0,0,1,1,1,64,0,1,9.0,3.0,0,0,10,0,1,0,0,4368,0.0,0,1638.0,1,0,0,1
5,4,1,5.0,0,3190.0,4070.0,0.99937343358396,0.5513784461152882,1595.0,227.8571428571429,0.17745883400089,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,144,1,3,12.0,4.0,1,1,13,1,0,1,1,12760,8.0,0,3190.0,1,0,0,1
14,14,0,14.0,0,3973.0,4664.0,0.9989939637826962,0.3475855130784708,1987.0,248.375,0.138912192393736,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,298,0,3,12.0,4.0,1,1,13,1,0,1,1,15896,8.0,0,5961.0,1,0,0,0
50,11,1,50.0,0,1976.0,2273.0,0.9989888776541962,0.3003033367037411,988.0,141.14285714285714,0.1069148360567038,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,156,0,2,11.0,3.6666666666666665,0,0,14,1,0,1,1,5928,0.0,0,2964.0,1,0,0,1
16,16,0,16.0,0,2560.0,3066.0,0.9992193598750976,0.3950039032006245,1280.0,213.33333333333331,0.2524156971011634,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,226,0,1,12.0,4.0,1,1,13,0,0,1,1,10240,8.0,0,2560.0,1,0,0,0
41,0,1,41.0,0,2919.0,3363.0,0.3984674329501915,0.2126436781609195,0.8776978417266187,208.7,0.1709814845158118,2.0,1.0,2.5,0.4166666666666667,1,11.5,0,0,1,1,1,301,0,1,10.0,3.333333333333333,0,0,14,1,1,0,1,12522,0.0,0,5217.5,1,0,0,1
39,39,0,39.0,0,2028.0,2512.0,0.5500381970970206,0.3697478991596639,1.222410865874363,163.5,0.1342364532019704,1.0,1.0,1.5,0.375,0,8.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,11,1,1,0,1,6540,0.0,0,1962.0,1,0,0,1
8,8,0,8.0,0,2857.0,3696.0,0.5316184351554126,0.4496248660235798,1.1350114416475972,233.125,0.1807696035669283,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,184,1,4,12.0,4.0,1,0,12,1,1,0,1,13055,0.0,0,6527.5,1,0,0,1
37,37,0,37.0,0,3314.0,3798.0,0.9993968636911942,0.2919179734620024,1657.0,207.125,0.1363112866074366,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,147,0,2,10.0,3.333333333333333,0,0,9,1,0,1,1,9942,0.0,0,4142.5,1,0,0,0
0,-1,1,0.0,1,7814.0,8698.0,0.6709429121231558,0.1890100491768227,2.0389863547758287,389.6666666666667,0.116623020326724,4.0,1.0,4.5,1.125,1,15.5,0,1,1,1,1,614,1,4,15.0,5.0,1,1,15,1,1,0,1,46760,0.0,10,21042.0,0,1,0,0
48,48,0,48.0,0,2678.0,2986.0,1.015801354401806,0.2317531978931527,1328.0,221.33333333333331,0.078551993375133,1.0,2.0,2.0,0.6666666666666666,0,7.0,0,1,1,1,1,104,0,2,9.0,3.0,0,0,11,1,0,1,1,6640,5.0,0,2656.0,1,0,0,1
1,0,1,1.0,1,2436.0,3112.0,0.9991796554552912,0.5545529122231337,1218.0,243.6,0.1321614583333333,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,136,0,1,12.0,4.0,1,0,12,1,0,1,0,8526,7.0,7,2436.0,0,1,0,0
51,51,0,0.0,0,1764.0,1764.0,0.9988674971687428,0.0,882.0,176.4,0.1603344846391565,1.0,0.0,1.0,0.5,0,5.0,0,0,0,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,3528,0.0,0,882.0,1,0,0,0
43,14,1,43.0,0,2673.0,3113.0,0.4438444924406047,0.2375809935205183,1.2259615384615383,231.375,0.1896322098145682,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,281,0,2,10.0,3.333333333333333,0,0,14,1,1,0,1,11106,0.0,0,4627.5,1,0,0,1
87,59,1,0.0,0,1587.0,1587.0,0.7546961325966851,0.0,904.0,180.8,0.09021055782856,1.0,1.0,1.5,0.75,0,5.5,0,0,0,1,0,0,0,0,6.0,2.0,0,0,2,1,0,1,1,904,0.0,0,1356.0,1,0,0,0
41,41,0,41.0,0,1788.0,2172.0,0.9988826815642458,0.4290502793296089,894.0,149.0,0.1260042283298097,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,4470,0.0,0,894.0,1,0,0,1
87,10,1,10.0,0,3213.0,3834.0,0.2352036894696387,0.2386625672559569,0.6141439205955335,289.0,0.2642487046632124,3.0,1.0,3.5,0.7,1,11.5,0,0,1,1,1,484,0,2,9.0,3.0,0,0,11,1,1,0,1,13005,0.0,0,9103.5,1,0,0,1
43,43,0,43.0,0,3456.0,3960.0,0.9994216310005783,0.291497975708502,1728.0,157.0909090909091,0.1898692451378969,3.0,0.0,3.0,0.4285714285714285,1,13.0,0,0,1,1,0,0,0,1,9.0,3.0,0,0,10,0,0,1,0,8640,0.0,0,5184.0,0,0,1,0
3,3,0,3.0,0,1619.0,2144.0,0.5097856477166822,0.48928238583411,1072.0,178.66666666666666,0.2916213275299238,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,28,0,1,10.0,3.333333333333333,0,0,11,0,0,0,0,6432,0.0,0,2144.0,1,0,0,1
1,1,0,1.0,1,4882.0,5532.0,0.9809330628803246,0.2636916835699797,2464.0,246.4,0.1799328172922447,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,436,1,4,14.0,4.666666666666667,1,1,13,1,0,1,1,19712,8.0,8,8624.0,1,0,0,0
83,5,1,83.0,0,1788.0,1968.0,0.9767955801104972,0.1988950276243093,904.0,180.8,0.1506415597400433,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,1,105,0,1,10.0,3.333333333333333,0,0,13,1,0,1,0,5424,0.0,0,904.0,1,0,0,0
78,58,1,78.0,0,1536.0,1976.0,0.9986996098829648,0.5721716514954487,768.0,153.6,0.1220597584233947,1.0,0.0,1.0,0.5,0,5.0,0,0,1,1,1,84,0,1,10.0,3.333333333333333,0,0,12,1,0,1,0,4608,0.0,0,768.0,1,0,0,1
3,2,1,3.0,0,3840.0,4548.0,0.9748071979434448,0.3640102827763496,1944.0,216.0,0.1570401486388238,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,383,1,4,14.0,4.666666666666667,1,1,14,1,0,1,1,17496,9.0,0,5832.0,1,0,0,0
88,58,1,88.0,0,1456.0,1672.0,0.684393063583815,0.2497109826589595,0.9976905311778292,144.0,0.0959893345183868,1.0,1.0,1.5,0.375,0,6.5,0,0,1,1,1,190,0,1,7.0,2.333333333333333,0,0,10,1,1,0,0,3456,0.0,0,1296.0,1,0,0,1
6,5,1,6.0,0,4835.0,5715.0,1.966871165644172,0.5398773006134969,1629.0,203.625,0.1528716216216216,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,0,0,1,3,12.0,4.0,1,1,13,1,0,1,1,13032,8.0,0,4887.0,1,0,0,0
45,45,0,45.0,0,3032.0,3504.0,0.999340804218853,0.3111404087013843,1516.0,216.57142857142856,0.1515242378810594,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,152,0,1,9.0,3.0,0,0,12,1,0,1,1,9096,0.0,0,2274.0,1,0,0,0
4,3,1,4.0,0,2928.0,3358.0,0.8823907455012854,0.2763496143958869,1555.0,194.375,0.4885328306628966,2.0,0.0,2.0,0.6666666666666666,1,9.0,0,1,1,1,1,163,0,2,12.0,4.0,1,0,12,0,0,1,1,10885,0.0,0,3110.0,1,0,0,1
32,32,0,32.0,0,2692.0,3283.0,0.9599708879184862,0.4301310043668122,1373.0,228.83333333333331,0.1849158249158249,2.0,0.0,2.0,0.5,1,7.0,0,1,1,1,0,0,0,1,10.0,3.333333333333333,0,0,10,0,0,0,1,6865,0.0,0,2746.0,1,0,0,1
37,14,1,37.0,0,4656.0,5194.0,0.721626617375231,0.1988909426987061,2.8368794326241136,270.4,0.1950797200779164,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,380,0,3,13.0,4.333333333333333,1,1,15,1,0,0,1,21632,0.0,0,9464.0,1,0,0,1
28,28,0,28.0,0,5048.0,5590.0,0.9996039603960396,0.2146534653465346,2524.0,252.4,0.2628892823664202,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,594,0,3,12.0,4.0,1,1,13,1,0,1,1,20192,0.0,0,8834.0,1,0,0,1
14,12,1,14.0,0,2607.0,3016.0,0.3755274261603376,0.215717299578059,1.3407407407407408,236.875,0.1749284593372103,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,189,0,2,12.0,4.0,1,0,12,1,1,0,1,13265,0.0,0,4737.5,1,0,0,0
1,0,1,1.0,1,2496.0,2934.0,0.99919935948759,0.3506805444355484,1248.0,208.0,0.4144802391232148,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,108,0,1,12.0,4.0,1,0,12,0,0,1,1,8736,0.0,7,2496.0,0,1,0,0
70,19,1,70.0,0,3074.0,3254.0,0.4941690962099125,0.0874635568513119,0.9826589595375722,293.85714285714283,0.1788540126945483,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,1,322,0,2,12.0,4.0,1,0,14,1,0,1,1,14399,0.0,0,3085.5,1,0,0,1
4,3,1,4.0,0,3035.0,4078.0,0.5537359263050153,0.5337768679631525,1.2408256880733946,195.3,0.1846808510638297,2.0,1.0,2.5,0.625,1,11.5,0,1,1,1,1,210,1,3,12.0,4.0,1,1,13,1,1,0,0,15624,8.0,0,4882.5,1,0,0,1
52,52,0,52.0,0,2471.0,2923.0,0.910355486862442,0.3493044822256568,1293.0,215.5,0.1172470076169749,3.0,0.0,3.0,1.0,1,8.0,0,0,1,1,1,280,0,2,9.0,3.0,0,0,11,1,0,1,1,7758,0.0,0,3879.0,1,0,0,1
29,29,0,29.0,0,2232.0,2568.0,0.5128726287262872,0.2276422764227642,1.6787658802177858,210.7142857142857,0.5532633158289573,2.0,0.0,2.0,0.4,1,8.0,0,1,1,1,1,130,0,2,9.0,3.0,0,0,11,0,1,0,0,7375,0.0,0,2950.0,1,0,0,1
43,10,1,43.0,0,2999.0,3538.0,0.3921113689095127,0.2501160092807424,0.6450381679389313,239.33333333333331,0.2447449153505283,2.0,1.0,2.5,0.4166666666666667,1,10.5,0,1,1,1,1,161,0,2,9.0,3.0,0,0,13,1,1,0,1,12924,0.0,0,5385.0,1,0,0,1
38,38,0,38.0,0,2055.0,2535.0,0.8984302862419206,0.4432132963988919,1082.0,154.57142857142858,0.1240256762952774,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,160,0,1,10.0,3.333333333333333,0,0,12,1,0,0,1,6492,0.0,0,2164.0,1,0,0,0
24,24,0,24.0,0,1724.0,2228.0,0.9491525423728814,0.5694915254237288,884.0,147.33333333333334,0.0962858076462259,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,240,0,1,11.0,3.6666666666666665,0,0,12,1,0,0,1,4420,0.0,0,1768.0,1,0,0,0
15,15,0,15.0,0,2823.0,3290.0,0.5256618044300378,0.2522960561858455,1.1227064220183487,231.25,0.0617489986648865,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,266,0,2,12.0,4.0,1,0,13,1,1,0,1,12950,7.0,0,4625.0,1,0,0,0
7,7,0,7.0,0,3418.0,3988.0,0.5814061054579094,0.2636447733580018,1.4793577981651376,240.11111111111111,0.2077684837996346,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,84,0,2,12.0,4.0,1,0,12,1,1,0,1,15127,0.0,0,5402.5,1,0,0,1
88,2,1,0.0,0,2310.0,2310.0,0.5223978919631094,0.0,1.9136276391554703,189.625,0.1784495941653923,2.0,0.0,2.0,0.5,1,9.0,0,0,0,1,1,144,0,1,8.0,2.6666666666666665,0,0,12,1,0,1,0,7585,0.0,0,3034.0,1,0,0,0
72,0,1,0.0,0,3752.0,4952.0,0.2157434402332361,0.3887269193391642,0.7352445193929174,308.6,0.1450051686871534,3.0,1.0,3.5,0.7,1,12.5,0,0,1,1,1,654,1,3,10.0,3.333333333333333,0,0,9,1,1,0,1,15430,0.0,0,10801.0,0,0,0,0
32,32,0,32.0,0,4463.0,5128.0,0.5398413245946878,0.2293894446360814,2898.0,263.45454545454544,0.1869798051487192,3.0,0.0,3.0,1.0,1,13.0,0,1,1,1,1,246,0,3,12.0,4.0,1,1,14,1,0,1,1,23184,8.0,0,8694.0,0,0,1,1
1,0,1,0.0,1,3784.0,4508.0,0.8526676456191875,0.3543808125305923,2042.0,226.88888888888889,0.1472136111311369,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,466,1,4,15.0,5.0,1,1,15,1,0,1,1,20420,10.0,10,6126.0,0,1,0,0
6,6,0,6.0,0,3252.0,3822.0,0.488787185354691,0.2608695652173913,0.9561324977618622,242.66666666666663,0.1770571544385893,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,324,0,2,12.0,4.0,1,1,13,1,1,0,1,17472,0.0,0,5460.0,1,0,0,1
32,26,1,32.0,0,3091.0,3702.0,0.8166862514688602,0.3589894242068155,1701.0,243.0,0.1021744353676117,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,0,0,0,2,10.0,3.333333333333333,0,0,10,1,0,0,1,8505,0.0,0,5103.0,1,0,0,0
5,4,1,4.0,0,2228.0,2804.0,0.9991031390134528,0.5165919282511211,1114.0,159.14285714285714,0.0813376168224299,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,78,0,1,11.0,3.6666666666666665,0,0,11,1,0,1,1,6684,0.0,0,2228.0,1,0,0,1
55,55,0,55.0,0,2198.0,2454.0,0.5842939481268011,0.1844380403458213,1.4055459272097053,173.375,0.2311281453091151,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,9,0,0,1,0,6935,0.0,0,2774.0,1,0,0,0
88,58,1,88.0,0,2440.0,2840.0,1.1393514460999123,0.35056967572305,1140.0,162.85714285714286,0.0883652430044182,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,190,0,1,9.0,3.0,0,0,9,0,0,1,1,5700,0.0,0,2280.0,0,0,0,0
1,0,1,0.0,1,2250.0,2680.0,0.9991119005328596,0.3818827708703374,1125.0,187.5,0.1317793135761977,1.0,1.0,1.5,0.5,0,6.5,0,0,1,1,1,144,0,1,10.0,3.333333333333333,0,0,10,1,0,1,1,5625,0.0,5,1687.5,0,1,0,0
8,8,0,8.0,0,3010.0,3602.0,0.5641558441558442,0.3075324675324675,1.294398092967819,240.5,0.1601731601731601,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,657,0,3,12.0,4.0,1,1,13,1,1,0,1,15392,8.0,0,6734.0,1,0,0,1
40,40,0,40.0,0,2416.0,3314.0,0.4800979791794244,0.5499081445192896,0.9234393404004712,204.0,0.1560527825588066,1.0,1.0,1.5,0.3,0,8.5,0,1,1,1,1,541,0,2,10.0,3.333333333333333,0,0,12,1,1,0,1,8160,0.0,0,2448.0,1,0,0,0
40,21,1,40.0,0,4154.0,4730.0,0.8817934782608695,0.2608695652173913,2207.0,275.875,0.1108989498015175,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,301,0,3,10.0,3.333333333333333,1,0,12,1,0,1,1,15449,0.0,0,6621.0,1,0,0,1
0,0,0,0.0,1,2580.0,3242.0,0.993050193050193,0.5111969111969112,1294.0,184.8571428571429,0.191335206269407,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,223,0,2,12.0,4.0,1,0,12,1,0,1,1,9058,0.0,7,2588.0,0,1,0,1
43,1,1,43.0,0,3129.0,3671.0,0.9961734693877552,0.3456632653061224,1567.0,261.1666666666667,0.1066276537833424,3.0,0.0,3.0,1.0,1,8.0,0,1,1,1,1,452,0,3,10.0,3.333333333333333,0,0,14,1,0,1,1,9402,0.0,0,4701.0,1,0,0,1
5,5,0,0.0,0,2228.0,2228.0,0.9991031390134528,0.0,1114.0,159.14285714285714,0.0852137994339478,1.0,1.0,1.5,0.375,0,7.5,0,0,0,1,1,39,0,1,11.0,3.6666666666666665,0,0,10,1,0,1,1,5570,0.0,0,1671.0,1,0,0,0
2,1,1,2.0,0,3228.0,4106.0,0.9993808049535604,0.5436532507739938,1614.0,201.75,0.1625868842550619,3.0,0.0,3.0,0.75,1,10.0,0,0,1,1,1,138,1,3,12.0,4.0,1,0,12,1,0,1,1,11298,7.0,0,4842.0,1,0,0,1
78,6,1,16.0,0,1686.0,2262.0,0.9730994152046784,0.6736842105263158,854.0,142.33333333333334,0.1395196863257637,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,1,160,0,1,9.0,3.0,1,0,15,1,0,1,0,5978,0.0,0,854.0,1,0,0,1
